race_id,id,name,source_name,is_incumbent,party,img_url,color
5152,10318,Ron Bates,RON BATES,False,,,#32AB34
5153,10313,Jordan B. Nefulda,JORDAN B. NEFULDA,False,,,#32AB34
5161,10025,Steve Sipe,STEVE SIPE,False,,,#dc2e07
5161,10185,Ryan Tworek,RYAN TWOREK,False,,,#5E5F8F
5161,10208,Pauline Hale,PAULINE HALE,False,,,#C7084D
5161,10220,"Patricia ""Trish"" Kelley","*PATRICIA ""TRISH"" KELLEY",True,,,#1096bf
5161,10238,Jessica Gilbert,JESSICA GILBERT,False,,,#32AB34
5161,10252,Brian Goodell,*BRIAN GOODELL,True,,,#F8BD0E
5161,10264,Cathy Schlicht,CATHY SCHLICHT,False,,,#8e67a0
5161,10340,Michael Mcconnell,MICHAEL MCCONNELL,False,,,#e47300
5172,9971,Nancy Scarbrough,NANCY SCARBROUGH,False,,,#F8BD0E
5172,10030,Brad Avery,*BRAD AVERY,True,,,#32AB34
5175,9998,Jeff Herdman,*JEFF HERDMAN,True,,,#F8BD0E
5175,10240,Noah Blom,NOAH BLOM,False,,,#32AB34
5177,9881,Will O'Neill,*WILL O'NEILL,True,,,#32AB34
5181,10167,Adrienne Gladson,ADRIENNE GLADSON,False,,,#32AB34
5181,10256,Mark A Murphy,*MARK A MURPHY,True,,,#F8BD0E
5182,10029,Christian L. Vaughan,CHRISTIAN L. VAUGHAN,False,,,#C7084D
5182,10186,Arianna Barrios,ARIANNA BARRIOS,False,,,#32AB34
5182,10191,David Vazquez,DAVID VAZQUEZ,False,,,#1096bf
5182,10229,Eugene W. Fields,EUGENE W. FIELDS,False,,,#F8BD0E
5183,9931,Daniel Correa,DANIEL CORREA,False,,,#F8BD0E
5183,10007,Jon Dumitru,JON DUMITRU,False,,,#C7084D
5183,10053,Martin Varona,MARTIN VARONA,False,,,#1096bf
5183,10292,Caroline Alatorre,CAROLINE ALATORRE,False,,,#32AB34
5184,10011,Mike Alvarez,MIKE ALVAREZ,False,,,#F8BD0E
5184,10041,Danett Abbott-Wicker,DANETT ABBOTT-WICKER,False,,,#32AB34
5184,10178,John R Russo,JOHN R RUSSO,False,,,#C7084D
5186,9837,Ana Gutierrez,ANA GUTIERREZ,False,,,#32AB34
5186,10100,Rick Ledesma,RICK LEDESMA,False,,,#F8BD0E
5188,10086,Pamela Coleman,*PAMELA COLEMAN,True,,,#32AB34
5189,10146,Richard A Rohm,*RICHARD A ROHM,True,,,#32AB34
5190,9988,Devon Gray,DEVON GRAY,False,,,#32AB34
5190,10176,Rhonda Shader,*RHONDA SHADER,True,,,#F8BD0E
5192,10286,Jeremy B. Yamaguchi,*JEREMY B. YAMAGUCHI,True,,,#32AB34
5194,10108,Hilaire Fuji Shioura,HILAIRE FUJI SHIOURA,False,,,#32AB34
5194,10288,Ward L. Smith,*WARD L. SMITH,True,,,#F8BD0E
5195,9956,"Robert S. ""Bob"" Mckinnell","*ROBERT S. ""BOB"" MCKINNELL",True,,,#32AB34
5196,10042,Kevin A. Larson,*KEVIN A. LARSON,True,,,#32AB34
5198,9948,Glenn Acosta,GLENN ACOSTA,False,,,#32AB34
5198,10190,John Christopoulos,JOHN CHRISTOPOULOS,False,,,#e47300
5198,10216,Carol Gamble,*CAROL GAMBLE,True,,,#8e67a0
5198,10224,Chris K. Mclaughlin,CHRIS K. MCLAUGHLIN,False,,,#5E5F8F
5198,10278,Beth Schwartz,BETH SCHWARTZ,False,,,#0e80a4
5198,10284,Julia Bendis,JULIA BENDIS,False,,,#C7084D
5198,10285,Andrea Machuca,ANDREA MACHUCA,False,,,#dc2e07
5198,10290,Tony Beall,*TONY BEALL,True,,,#F8BD0E
5198,10303,Wendy Braun,WENDY BRAUN,False,,,#1096bf
5201,9959,Aaron Washington,AARON WASHINGTON,False,,,#0e80a4
5201,10043,Patrick Minnehan,PATRICK MINNEHAN,False,,,#dc2e07
5201,10062,Chris Duncan,CHRIS DUNCAN,False,,,#32AB34
5201,10102,Jeff Wellman,JEFF WELLMAN,False,,,#67331f
5201,10120,Charlie Smith,CHARLIE SMITH,False,,,#5E5F8F
5201,10145,Bill Hart,BILL HART,False,,,#F8BD0E
5201,10179,Gene James,*GENE JAMES,True,,,#C7084D
5201,10280,Joseph Kenney,JOSEPH KENNEY,False,,,#8e67a0
5201,10319,Thor Johnson,THOR JOHNSON,False,,,#1096bf
5201,10386,Jeff Provance Jr,JEFF PROVANCE JR,False,,,#e47300
5203,9949,Joanne Baade,*JOANNE BAADE,True,,,#32AB34
5204,10213,Mark A. Taylor,*MARK A. TAYLOR,True,,,#32AB34
5205,10045,Laron Rush,LARON RUSH,False,,,#8e67a0
5205,10048,Steven Knoblock,STEVEN KNOBLOCK,False,,,#1096bf
5205,10057,Tyler Boden,TYLER BODEN,False,,,#32AB34
5205,10063,Donna Vidrine,DONNA VIDRINE,False,,,#dc2e07
5205,10105,Zhen Wu,ZHEN WU,False,,,#5E5F8F
5205,10172,Jerry Quinlan,JERRY QUINLAN,False,,,#e47300
5205,10227,Jim Dahl,JIM DAHL,False,,,#F8BD0E
5205,10291,George T. Gregory,GEORGE T. GREGORY,False,,,#C7084D
5217,10088,John Alpay,JOHN ALPAY,False,,,#32AB34
5217,10138,Howard Hart,HOWARD HART,False,,,#F8BD0E
5221,10035,Claudia C. Alvarez,CLAUDIA C. ALVAREZ,False,,,#32AB34
5221,10174,Vicente Sarmiento,VICENTE SARMIENTO,False,,,#e47300
5221,10187,George M Collins,GEORGE M COLLINS,False,,,#F8BD0E
5221,10223,"Cecilia ""Ceci"" Iglesias","CECILIA ""CECI"" IGLESIAS",False,,,#C7084D
5221,10234,Jose Solorio,JOSE SOLORIO,False,,,#8e67a0
5221,10263,Mark I. Lopez,MARK I. LOPEZ,False,,,#1096bf
5222,10075,Cynthia Contreras,CYNTHIA CONTRERAS,False,,,#F8BD0E
5222,10135,"Antonio ""Tony"" Adame","ANTONIO ""TONY"" ADAME",False,,,#32AB34
5222,10193,Thai Viet Phan,THAI VIET PHAN,False,,,#1096bf
5222,10236,Thomas Anthony Gordon,THOMAS ANTHONY GORDON,False,,,#C7084D
5224,10128,Danny Vega,DANNY VEGA,False,,,#1096bf
5224,10181,Jessie Lopez,JESSIE LOPEZ,False,,,#F8BD0E
5224,10222,Mark Mcloughlin,MARK MCLOUGHLIN,False,,,#C7084D
5224,10246,Jeffrey Katz,JEFFREY KATZ,False,,,#32AB34
5224,10248,Jannelle Welker,JANNELLE WELKER,False,,,#e47300
5226,9980,Juan Villegas,*JUAN VILLEGAS,True,,,#1096bf
5226,10113,Vic Mendez,VIC MENDEZ,False,,,#F8BD0E
5226,10214,Johnathan Ryan Hernandez,JOHNATHAN RYAN HERNANDEZ,False,,,#32AB34
5226,10257,Laura Perez,LAURA PEREZ,False,,,#C7084D
5232,10112,Thomas Moore,*THOMAS MOORE,True,,,#F8BD0E
5232,10126,Carole S. Damoci,CAROLE S. DAMOCI,False,,,#32AB34
5234,10316,Schelly Sustarsic,*SCHELLY SUSTARSIC,True,,,#32AB34
5242,10165,Hong Alyce Van,*HONG ALYCE VAN,True,,,#F8BD0E
5242,10166,Dewayne Allen Normand,DEWAYNE ALLEN NORMAND,False,,,#32AB34
5245,10012,Carol Warren,*CAROL WARREN,True,,,#C7084D
5245,10049,Jeff Jones,JEFF JONES,False,,,#F8BD0E
5245,10302,Josh Estrada,JOSH ESTRADA,False,,,#32AB34
5251,9819,Letitia Clark,*LETITIA CLARK,True,,,#F8BD0E
5251,10173,Kurt Bensworth,KURT BENSWORTH,False,,,#32AB34
5251,10209,Aj Jha,AJ JHA,False,,,#dc2e07
5251,10230,Lee Fink,LEE FINK,False,,,#1096bf
5251,10243,Ryan Gallagher,RYAN GALLAGHER,False,,,#e47300
5251,10293,Jorge Valdes,JORGE VALDES,False,,,#0e80a4
5251,10298,Cristian Cusac,CRISTIAN CUSAC,False,,,#C7084D
5251,10308,"Rebecca ""Beckie"" Gomez","REBECCA ""BECKIE"" GOMEZ",False,,,#8e67a0
5251,10332,"Jaime ""James"" Perez","JAIME ""JAMES"" PEREZ",False,,,#5E5F8F
5273,10036,Carlos Manzo,CARLOS MANZO,False,,,#32AB34
5273,10037,Namquan Nguyen,NAMQUAN NGUYEN,False,,,#F8BD0E
5273,10111,Trung Ta,TRUNG TA,False,,,#C7084D
5278,10254,Kimberly Ho,KIMBERLY HO,False,,,#F8BD0E
5278,10261,Tai Do,TAI DO,False,,,#32AB34
6002,10161,William Wiersig,WILLIAM WIERSIG,False,,,#C7084D
6002,10306,Brad L. Jenkins,BRAD L. JENKINS,False,,,#F8BD0E
6002,10325,Yuri Cramer,YURI CRAMER,False,,,#32AB34
6022,9864,Tony Demarco,*TONY DEMARCO,True,,,#C7084D
6022,9865,Michael Maynard,*MICHAEL MAYNARD,True,,,#1096bf
6022,9880,Joyce Bloom,JOYCE BLOOM,False,,,#F8BD0E
6022,9882,Jeffrey Barke,JEFFREY BARKE,False,,,#32AB34
6022,10330,Nathan Searles,NATHAN SEARLES,False,,,#e47300
6081,9951,Celeste Goff Veerkamp,CELESTE GOFF VEERKAMP,False,,,#C7084D
6081,10071,Julie A. Morris,JULIE A. MORRIS,False,,,#F8BD0E
6081,10364,Michele Grace Agopian,MICHELE GRACE AGOPIAN,False,,,#32AB34
6102,9967,James Ferryman,*JAMES FERRYMAN,True,,,#F8BD0E
6102,10203,Brett Eckles,BRETT ECKLES,False,,,#32AB34
6104,9805,Art Perry,*ART PERRY,True,,,#F8BD0E
6104,10268,Michelle Figueredo-Wilson,MICHELLE FIGUEREDO-WILSON,False,,,#32AB34
6132,9828,Ashton Roger Kauwe,ASHTON ROGER KAUWE,False,,,#C7084D
6132,9930,Chi Charlie Nguyen,*CHI CHARLIE NGUYEN,True,,,#1096bf
6132,10028,Tai Do,TAI DO,False,,,#F8BD0E
6132,10197,Jamison Power,JAMISON POWER,False,,,#e47300
6132,10310,Tyler Diep,TYLER DIEP,False,,,#32AB34
6141,9872,David Evans,DAVID EVANS,False,,,#32AB34
6141,9953,John H. Woods,*JOHN H. WOODS,True,,,#1096bf
6141,9994,Jon H. Regnier,*JON H. REGNIER,True,,,#C7084D
6141,10110,Graham Hoad,*GRAHAM HOAD,True,,,#F8BD0E
6152,10132,Victor J. Kriss,VICTOR J. KRISS,False,,,#C7084D
6152,10196,Linda Garofalo,*LINDA GAROFALO,True,,,#F8BD0E
6152,10385,Dave Chamberlain,DAVE CHAMBERLAIN,False,,,#32AB34
6168,9942,Mary Aileen Matheis,*MARY AILEEN MATHEIS,True,,,#F8BD0E
6168,10017,Karen Mclaughlin,KAREN MCLAUGHLIN,False,,,#C7084D
6168,10352,Aarti Kaushal,AARTI KAUSHAL,False,,,#32AB34
6180,9789,"Charles ""Chuck"" Gibson","*CHARLES ""CHUCK"" GIBSON",True,,,#32AB34
6180,9831,Betty H. Olson,*BETTY H. OLSON,True,,,#C7084D
6180,9849,Frank Ury,*FRANK URY,True,,,#1096bf
6180,10072,Warren Martin,WARREN MARTIN,False,,,#F8BD0E
6192,9782,John L Sears,*JOHN L SEARS,True,,,#1096bf
6192,9834,Douglass S. Davert,*DOUGLASS S. DAVERT,True,,,#32AB34
6192,9870,Noble Alejandro Drakoln,NOBLE ALEJANDRO DRAKOLN,False,,,#F8BD0E
6192,9975,Julio F. Morales,JULIO F. MORALES,False,,,#C7084D
6222,9816,James R. Fisler,*JAMES R. FISLER,True,,,#F8BD0E
6222,10182,Adam C. Ereth,ADAM C. ERETH,False,,,#32AB34
6234,9917,Tri Ta,*TRI TA,True,,,#e47300
6234,10001,Kris Beard,KRIS BEARD,False,,,#32AB34
6234,10027,Tai Do,TAI DO,False,,,#C7084D
6234,10157,Jasmin Carmadella,JASMIN CARMADELLA,False,,,#F8BD0E
6234,10350,Samantha Bao Anh Nguyen,SAMANTHA BAO ANH NGUYEN,False,,,#1096bf
6236,9871,Cathy Green,*CATHY GREEN,True,,,#F8BD0E
6236,10060,Michael Elliott,MICHAEL ELLIOTT,False,,,#32AB34
6252,9786,Markus J. Lenger,MARKUS J. LENGER,False,,,#1096bf
6252,9985,Scott Goldman,SCOTT GOLDMAN,False,,,#C7084D
6252,9987,Rick Erkeneff,*RICK ERKENEFF,True,,,#F8BD0E
6252,10084,Douglas Erdman,*DOUGLAS ERDMAN,True,,,#32AB34
6252,10163,Wayne Rayfield,*WAYNE RAYFIELD,True,,,#e47300
6291,9848,Al Nederhood,AL NEDERHOOD,False,,,#F8BD0E
6291,10019,Scott Hupp,SCOTT HUPP,False,,,#32AB34
6291,10134,Fred R. Smith,FRED R. SMITH,False,,,#C7084D
6293,9801,"Robert R. ""Bob"" Mcvicker","*ROBERT R. ""BOB"" MCVICKER",True,,,#F8BD0E
6293,10137,Linda Moulton-Patterson,LINDA MOULTON-PATTERSON,False,,,#C7084D
6293,10311,Tyler Diep,TYLER DIEP,False,,,#32AB34
6293,10314,Kathy-Nguyet Pham,KATHY-NGUYET PHAM,False,,,#1096bf
6294,9839,Karl Seckel,KARL SECKEL,False,,,#1096bf
6294,9926,Christopher Ganiere,CHRISTOPHER GANIERE,False,,,#32AB34
6294,10039,Dana M Reed,DANA M REED,False,,,#C7084D
6294,10054,Stacy Lynne Taylor,STACY LYNNE TAYLOR,False,,,#e47300
6294,10081,Allan R. Mansoor,ALLAN R. MANSOOR,False,,,#F8BD0E
6297,9802,Megan Yoo Schneider,*MEGAN YOO SCHNEIDER,True,,,#F8BD0E
6297,10085,Debbie Neev,DEBBIE NEEV,False,,,#32AB34
6332,9989,Irene Castaneda,*IRENE CASTANEDA,True,,,#32AB34
6332,10143,Dennis Lee Salts,*DENNIS LEE SALTS,True,,,#1096bf
6332,10244,Patricia Ganer,*PATRICIA GANER,True,,,#F8BD0E
6332,10249,L Carole Jensen,L CAROLE JENSEN,False,,,#C7084D
6401,10269,James Guziak,JAMES GUZIAK,False,,,#32AB34
6401,10346,Craig S. Schill,*CRAIG S. SCHILL,True,,,#C7084D
6401,10363,Bhavin Patel,BHAVIN PATEL,False,,,#F8BD0E
8500,-10950,No,No,False,,,#cb2a06
8500,10950,Yes,Yes,False,,,#268327
8501,-10952,No,No,False,,,#cb2a06
8501,10952,Yes,Yes,False,,,#268327
8502,-10953,No,No,False,,,#cb2a06
8502,10953,Yes,Yes,False,,,#268327
8503,-10954,No,No,False,,,#cb2a06
8503,10954,Yes,Yes,False,,,#268327
8504,-10955,No,No,False,,,#cb2a06
8504,10955,Yes,Yes,False,,,#268327
8505,-10956,No,No,False,,,#cb2a06
8505,10956,Yes,Yes,False,,,#268327
8506,-10957,No,No,False,,,#cb2a06
8506,10957,Yes,Yes,False,,,#268327
8507,-10958,No,No,False,,,#cb2a06
8507,10958,Yes,Yes,False,,,#268327
8508,-10959,No,No,False,,,#cb2a06
8508,10959,Yes,Yes,False,,,#268327
8509,-10960,No,No,False,,,#cb2a06
8509,10960,Yes,Yes,False,,,#268327
8510,-10961,No,No,False,,,#cb2a06
8510,10961,Yes,Yes,False,,,#268327
8511,-10962,No,No,False,,,#cb2a06
8511,10962,Yes,Yes,False,,,#268327
8600,-10951,No,No,False,,,#cb2a06
8600,10951,Yes,Yes,False,,,#268327
8601,-10963,No,No,False,,,#cb2a06
8601,10963,Yes,Yes,False,,,#268327
8602,-10964,No,No,False,,,#cb2a06
8602,10964,Yes,Yes,False,,,#268327
8603,-10965,No,No,False,,,#cb2a06
8603,10965,Yes,Yes,False,,,#268327
8604,-10966,No,No,False,,,#cb2a06
8604,10966,Yes,Yes,False,,,#268327
8605,-10967,No,No,False,,,#cb2a06
8605,10967,Yes,Yes,False,,,#268327
8606,-10968,No,No,False,,,#cb2a06
8606,10968,Yes,Yes,False,,,#268327
8607,-10969,No,No,False,,,#cb2a06
8607,10969,Yes,Yes,False,,,#268327
8608,-10970,No,No,False,,,#cb2a06
8608,10970,Yes,Yes,False,,,#268327
8609,-10971,No,No,False,,,#cb2a06
8609,10971,Yes,Yes,False,,,#268327
8610,-10972,No,No,False,,,#cb2a06
8610,10972,Yes,Yes,False,,,#268327
8611,-10973,No,No,False,,,#cb2a06
8611,10973,Yes,Yes,False,,,#268327
8612,-10974,No,No,False,,,#cb2a06
8612,10974,Yes,Yes,False,,,#268327
